Species,Trap,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,Week,Month,Day,Tmax_x,Tmin_x,Tavg_x,Depart_x,DewPoint_x,WetBulb_x,Heat_x,Cool_x,PrecipTotal_x,StnPressure_x,SeaLevel_x,ResultSpeed_x,ResultDir_x,AvgSpeed_x,Tmax_y,Tmin_y,Tavg_y,DewPoint_y,WetBulb_y,Heat_y,Cool_y,PrecipTotal_y,StnPressure_y,SeaLevel_y,ResultSpeed_y,ResultDir_y,AvgSpeed_y
2,97,41.916265,-87.800515,8,3,0,26,6,26,92,70,81,10,69,72,0,16,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,-99,29.45,30.09,7.3,21,8.1
3,97,41.916265,-87.800515,8,6,0,26,6,26,92,70,81,10,69,72,0,16,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,-99,29.45,30.09,7.3,21,8.1
2,104,41.682587,-87.707973,9,1,0,26,6,26,92,70,81,10,69,72,0,16,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,-99,29.45,30.09,7.3,21,8.1
3,104,41.682587,-87.707973,9,4,0,26,6,26,92,70,81,10,69,72,0,16,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,-99,29.45,30.09,7.3,21,8.1
3,116,41.963976,-87.69181,9,1,0,26,6,26,92,70,81,10,69,72,0,16,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,-99,29.45,30.09,7.3,21,8.1
2,0,41.953705,-87.733974,8,1,0,26,6,26,92,70,81,10,69,72,0,16,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,-99,29.45,30.09,7.3,21,8.1
3,2,41.964242,-87.757639,8,2,0,26,6,26,92,70,81,10,69,72,0,16,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,-99,29.45,30.09,7.3,21,8.1
2,5,41.990284,-87.797127,8,1,0,26,6,26,92,70,81,10,69,72,0,16,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,-99,29.45,30.09,7.3,21,8.1
3,5,41.990284,-87.797127,8,1,0,26,6,26,92,70,81,10,69,72,0,16,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,-99,29.45,30.09,7.3,21,8.1
3,7,42.008314,-87.777921,9,2,0,26,6,26,92,70,81,10,69,72,0,16,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,-99,29.45,30.09,7.3,21,8.1
2,10,41.991429,-87.747113,8,2,0,26,6,26,92,70,81,10,69,72,0,16,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,-99,29.45,30.09,7.3,21,8.1
3,24,41.843811,-87.686763,9,1,0,26,6,26,92,70,81,10,69,72,0,16,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,-99,29.45,30.09,7.3,21,8.1
3,27,41.921177,-87.79518,8,1,0,26,6,26,92,70,81,10,69,72,0,16,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,-99,29.45,30.09,7.3,21,8.1
2,29,41.852652,-87.719887,8,5,0,26,6,26,92,70,81,10,69,72,0,16,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,-99,29.45,30.09,7.3,21,8.1
3,29,41.852652,-87.719887,8,1,0,26,6,26,92,70,81,10,69,72,0,16,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,-99,29.45,30.09,7.3,21,8.1
3,30,41.857402,-87.694991,8,1,0,26,6,26,92,70,81,10,69,72,0,16,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,-99,29.45,30.09,7.3,21,8.1
2,34,41.868142,-87.696269,9,1,0,26,6,26,92,70,81,10,69,72,0,16,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,-99,29.45,30.09,7.3,21,8.1
3,34,41.868142,-87.696269,9,1,0,26,6,26,92,70,81,10,69,72,0,16,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,-99,29.45,30.09,7.3,21,8.1
2,38,41.846283,-87.656913,9,1,0,26,6,26,92,70,81,10,69,72,0,16,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,-99,29.45,30.09,7.3,21,8.1
3,64,41.721474,-87.648064,8,2,0,26,6,26,92,70,81,10,69,72,0,16,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,-99,29.45,30.09,7.3,21,8.1
1,66,41.869107,-87.696293,9,1,0,26,6,26,92,70,81,10,69,72,0,16,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,-99,29.45,30.09,7.3,21,8.1
2,107,41.719059,-87.675088,9,3,0,26,6,26,92,70,81,10,69,72,0,16,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,-99,29.45,30.09,7.3,21,8.1
3,107,41.719059,-87.675088,9,5,0,26,6,26,92,70,81,10,69,72,0,16,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,-99,29.45,30.09,7.3,21,8.1
3,115,41.966987,-87.674677,8,1,0,26,6,26,92,70,81,10,69,72,0,16,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,-99,29.45,30.09,7.3,21,8.1
2,1,41.95469,-87.800991,9,2,0,26,6,29,70,56,63,-8,55,59,2, 0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-99,29.47,30.11,7.4,2,8.2
2,13,41.974089,-87.824812,8,1,0,26,6,29,70,56,63,-8,55,59,2, 0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-99,29.47,30.11,7.4,2,8.2
3,13,41.974089,-87.824812,8,2,0,26,6,29,70,56,63,-8,55,59,2, 0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-99,29.47,30.11,7.4,2,8.2
3,33,41.891118,-87.654491,8,2,0,26,6,29,70,56,63,-8,55,59,2, 0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-99,29.47,30.11,7.4,2,8.2
2,39,41.921965,-87.632085,8,3,0,26,6,29,70,56,63,-8,55,59,2, 0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-99,29.47,30.11,7.4,2,8.2
3,65,41.688324,-87.676709,8,2,0,26,6,29,70,56,63,-8,55,59,2, 0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-99,29.47,30.11,7.4,2,8.2
1,65,41.688324,-87.676709,8,1,0,26,6,29,70,56,63,-8,55,59,2, 0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-99,29.47,30.11,7.4,2,8.2
2,69,41.862292,-87.64886,8,1,0,26,6,29,70,56,63,-8,55,59,2, 0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-99,29.47,30.11,7.4,2,8.2
3,74,41.731922,-87.677512,8,1,0,26,6,29,70,56,63,-8,55,59,2, 0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-99,29.47,30.11,7.4,2,8.2
3,89,41.999129,-87.795585,8,3,0,26,6,29,70,56,63,-8,55,59,2, 0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-99,29.47,30.11,7.4,2,8.2
2,94,42.01743,-87.687769,8,2,0,26,6,29,70,56,63,-8,55,59,2, 0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-99,29.47,30.11,7.4,2,8.2
3,94,42.01743,-87.687769,8,2,0,26,6,29,70,56,63,-8,55,59,2, 0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-99,29.47,30.11,7.4,2,8.2
3,99,41.907645,-87.760886,8,1,0,26,6,29,70,56,63,-8,55,59,2, 0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-99,29.47,30.11,7.4,2,8.2
2,14,42.011601,-87.811506,8,2,0,26,6,29,70,56,63,-8,55,59,2, 0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-99,29.47,30.11,7.4,2,8.2
2,20,41.986921,-87.689778,9,2,0,26,6,29,70,56,63,-8,55,59,2, 0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-99,29.47,30.11,7.4,2,8.2
3,20,41.986921,-87.689778,9,1,0,26,6,29,70,56,63,-8,55,59,2, 0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-99,29.47,30.11,7.4,2,8.2
1,22,41.801498,-87.763416,9,1,0,26,6,29,70,56,63,-8,55,59,2, 0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-99,29.47,30.11,7.4,2,8.2
3,67,41.723195,-87.64997,5,2,0,26,6,29,70,56,63,-8,55,59,2, 0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-99,29.47,30.11,7.4,2,8.2
2,68,41.868077,-87.666901,9,1,0,26,6,29,70,56,63,-8,55,59,2, 0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-99,29.47,30.11,7.4,2,8.2
3,68,41.868077,-87.666901,9,6,0,26,6,29,70,56,63,-8,55,59,2, 0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-99,29.47,30.11,7.4,2,8.2
1,68,41.868077,-87.666901,9,3,0,26,6,29,70,56,63,-8,55,59,2, 0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-99,29.47,30.11,7.4,2,8.2
3,85,41.662014,-87.724608,8,3,0,26,6,29,70,56,63,-8,55,59,2, 0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-99,29.47,30.11,7.4,2,8.2
3,87,41.961743,-87.76007,9,1,0,26,6,29,70,56,63,-8,55,59,2, 0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-99,29.47,30.11,7.4,2,8.2
3,88,41.953067,-87.776792,8,1,0,26,6,29,70,56,63,-8,55,59,2, 0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-99,29.47,30.11,7.4,2,8.2
3,91,41.878114,-87.629798,3,1,0,26,6,29,70,56,63,-8,55,59,2, 0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-99,29.47,30.11,7.4,2,8.2
3,92,41.958271,-87.702575,9,2,0,26,6,29,70,56,63,-8,55,59,2, 0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-99,29.47,30.11,7.4,2,8.2
3,96,42.006858,-87.675919,9,1,0,26,6,29,70,56,63,-8,55,59,2, 0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-99,29.47,30.11,7.4,2,8.2
2,97,41.916265,-87.800515,8,1,0,26,6,29,70,56,63,-8,55,59,2, 0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-99,29.47,30.11,7.4,2,8.2
3,97,41.916265,-87.800515,8,5,0,26,6,29,70,56,63,-8,55,59,2, 0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-99,29.47,30.11,7.4,2,8.2
3,104,41.682587,-87.707973,9,6,0,26,6,29,70,56,63,-8,55,59,2, 0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-99,29.47,30.11,7.4,2,8.2
3,114,41.948167,-87.730698,8,5,0,26,6,29,70,56,63,-8,55,59,2, 0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-99,29.47,30.11,7.4,2,8.2
3,5,41.990284,-87.797127,8,1,0,26,6,29,70,56,63,-8,55,59,2, 0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-99,29.47,30.11,7.4,2,8.2
2,10,41.991429,-87.747113,8,1,0,26,6,29,70,56,63,-8,55,59,2, 0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-99,29.47,30.11,7.4,2,8.2
2,30,41.857402,-87.694991,8,2,0,26,6,29,70,56,63,-8,55,59,2, 0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-99,29.47,30.11,7.4,2,8.2
3,30,41.857402,-87.694991,8,3,0,26,6,29,70,56,63,-8,55,59,2, 0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-99,29.47,30.11,7.4,2,8.2
2,64,41.721474,-87.648064,8,1,0,26,6,29,70,56,63,-8,55,59,2, 0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-99,29.47,30.11,7.4,2,8.2
1,64,41.721474,-87.648064,8,1,0,26,6,29,70,56,63,-8,55,59,2, 0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-99,29.47,30.11,7.4,2,8.2
2,11,41.923738,-87.785288,9,1,0,26,6,29,70,56,63,-8,55,59,2, 0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-99,29.47,30.11,7.4,2,8.2
3,12,41.970248,-87.787992,8,1,0,26,6,29,70,56,63,-8,55,59,2, 0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-99,29.47,30.11,7.4,2,8.2
3,16,42.010412,-87.66214,8,1,0,26,6,29,70,56,63,-8,55,59,2, 0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-99,29.47,30.11,7.4,2,8.2
2,21,41.89923,-87.716788,9,1,0,26,6,29,70,56,63,-8,55,59,2, 0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-99,29.47,30.11,7.4,2,8.2
3,21,41.89923,-87.716788,9,1,0,26,6,29,70,56,63,-8,55,59,2, 0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-99,29.47,30.11,7.4,2,8.2
2,63,41.692555,-87.598865,8,1,0,26,6,29,70,56,63,-8,55,59,2, 0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-99,29.47,30.11,7.4,2,8.2
3,63,41.692555,-87.598865,8,1,0,26,6,29,70,56,63,-8,55,59,2, 0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-99,29.47,30.11,7.4,2,8.2
2,90,41.94016,-87.794896,9,1,0,26,6,29,70,56,63,-8,55,59,2, 0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-99,29.47,30.11,7.4,2,8.2
2,106,41.903002,-87.688267,8,1,0,26,6,29,70,56,63,-8,55,59,2, 0,0.00,29.41,30.13,7.6,2,8.3,71,56,64,56,60,1, 0,-99,29.47,30.11,7.4,2,8.2
2,1,41.95469,-87.800991,9,3,0,27,7,2,79,53,66,-6,50,58,0, 1,0.00,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
3,1,41.95469,-87.800991,9,2,0,27,7,2,79,53,66,-6,50,58,0, 1,0.00,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
2,6,41.994991,-87.769279,9,4,0,27,7,2,79,53,66,-6,50,58,0, 1,0.00,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
3,6,41.994991,-87.769279,9,4,0,27,7,2,79,53,66,-6,50,58,0, 1,0.00,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
2,13,41.974089,-87.824812,8,3,0,27,7,2,79,53,66,-6,50,58,0, 1,0.00,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
2,32,41.9216,-87.666455,8,2,0,27,7,2,79,53,66,-6,50,58,0, 1,0.00,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
3,32,41.9216,-87.666455,8,2,0,27,7,2,79,53,66,-6,50,58,0, 1,0.00,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
2,33,41.891118,-87.654491,8,3,0,27,7,2,79,53,66,-6,50,58,0, 1,0.00,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
3,33,41.891118,-87.654491,8,16,0,27,7,2,79,53,66,-6,50,58,0, 1,0.00,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
3,35,41.867108,-87.654224,8,1,0,27,7,2,79,53,66,-6,50,58,0, 1,0.00,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
2,39,41.921965,-87.632085,8,2,0,27,7,2,79,53,66,-6,50,58,0, 1,0.00,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
3,39,41.921965,-87.632085,8,1,0,27,7,2,79,53,66,-6,50,58,0, 1,0.00,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
2,65,41.688324,-87.676709,8,2,0,27,7,2,79,53,66,-6,50,58,0, 1,0.00,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
3,65,41.688324,-87.676709,8,3,0,27,7,2,79,53,66,-6,50,58,0, 1,0.00,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
2,74,41.731922,-87.677512,8,3,0,27,7,2,79,53,66,-6,50,58,0, 1,0.00,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
3,74,41.731922,-87.677512,8,4,0,27,7,2,79,53,66,-6,50,58,0, 1,0.00,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
1,74,41.731922,-87.677512,8,3,0,27,7,2,79,53,66,-6,50,58,0, 1,0.00,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
2,84,41.891126,-87.61156,5,2,0,27,7,2,79,53,66,-6,50,58,0, 1,0.00,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
3,84,41.891126,-87.61156,5,1,0,27,7,2,79,53,66,-6,50,58,0, 1,0.00,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
3,94,42.01743,-87.687769,8,1,0,27,7,2,79,53,66,-6,50,58,0, 1,0.00,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
3,8,41.981964,-87.812827,8,2,0,27,7,2,79,53,66,-6,50,58,0, 1,0.00,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
2,9,41.944869,-87.832763,8,6,0,27,7,2,79,53,66,-6,50,58,0, 1,0.00,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
3,14,42.011601,-87.811506,8,1,0,27,7,2,79,53,66,-6,50,58,0, 1,0.00,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
3,17,41.94983,-87.698457,9,1,0,27,7,2,79,53,66,-6,50,58,0, 1,0.00,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
2,20,41.986921,-87.689778,9,1,0,27,7,2,79,53,66,-6,50,58,0, 1,0.00,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
3,20,41.986921,-87.689778,9,5,0,27,7,2,79,53,66,-6,50,58,0, 1,0.00,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
1,20,41.986921,-87.689778,9,1,0,27,7,2,79,53,66,-6,50,58,0, 1,0.00,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
2,67,41.723195,-87.64997,5,1,0,27,7,2,79,53,66,-6,50,58,0, 1,0.00,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
2,68,41.868077,-87.666901,9,2,0,27,7,2,79,53,66,-6,50,58,0, 1,0.00,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
3,68,41.868077,-87.666901,9,11,0,27,7,2,79,53,66,-6,50,58,0, 1,0.00,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
3,70,41.869216,-87.627561,8,2,0,27,7,2,79,53,66,-6,50,58,0, 1,0.00,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
2,85,41.662014,-87.724608,8,16,0,27,7,2,79,53,66,-6,50,58,0, 1,0.00,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
3,85,41.662014,-87.724608,8,12,0,27,7,2,79,53,66,-6,50,58,0, 1,0.00,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
4,85,41.662014,-87.724608,8,2,0,27,7,2,79,53,66,-6,50,58,0, 1,0.00,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
2,88,41.953067,-87.776792,8,1,0,27,7,2,79,53,66,-6,50,58,0, 1,0.00,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
3,88,41.953067,-87.776792,8,1,0,27,7,2,79,53,66,-6,50,58,0, 1,0.00,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
4,91,41.878114,-87.629798,3,1,0,27,7,2,79,53,66,-6,50,58,0, 1,0.00,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
3,92,41.958271,-87.702575,9,1,0,27,7,2,79,53,66,-6,50,58,0, 1,0.00,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
2,95,41.994469,-87.667736,8,1,0,27,7,2,79,53,66,-6,50,58,0, 1,0.00,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
3,95,41.994469,-87.667736,8,1,0,27,7,2,79,53,66,-6,50,58,0, 1,0.00,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
2,97,41.916265,-87.800515,8,5,0,27,7,2,79,53,66,-6,50,58,0, 1,0.00,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
3,97,41.916265,-87.800515,8,2,0,27,7,2,79,53,66,-6,50,58,0, 1,0.00,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
2,98,41.846075,-87.716277,9,1,0,27,7,2,79,53,66,-6,50,58,0, 1,0.00,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
2,100,41.918705,-87.752329,8,1,0,27,7,2,79,53,66,-6,50,58,0, 1,0.00,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
2,104,41.682587,-87.707973,9,28,0,27,7,2,79,53,66,-6,50,58,0, 1,0.00,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
3,104,41.682587,-87.707973,9,4,0,27,7,2,79,53,66,-6,50,58,0, 1,0.00,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
2,114,41.948167,-87.730698,8,2,0,27,7,2,79,53,66,-6,50,58,0, 1,0.00,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
3,2,41.964242,-87.757639,8,1,0,27,7,2,79,53,66,-6,50,58,0, 1,0.00,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
3,5,41.990284,-87.797127,8,1,0,27,7,2,79,53,66,-6,50,58,0, 1,0.00,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
2,7,42.008314,-87.777921,9,4,0,27,7,2,79,53,66,-6,50,58,0, 1,0.00,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
3,7,42.008314,-87.777921,9,3,0,27,7,2,79,53,66,-6,50,58,0, 1,0.00,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
4,10,41.991429,-87.747113,8,1,0,27,7,2,79,53,66,-6,50,58,0, 1,0.00,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
2,27,41.921177,-87.79518,8,1,0,27,7,2,79,53,66,-6,50,58,0, 1,0.00,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
3,27,41.921177,-87.79518,8,2,0,27,7,2,79,53,66,-6,50,58,0, 1,0.00,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
2,30,41.857402,-87.694991,8,5,0,27,7,2,79,53,66,-6,50,58,0, 1,0.00,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
2,34,41.868142,-87.696269,9,4,0,27,7,2,79,53,66,-6,50,58,0, 1,0.00,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
3,34,41.868142,-87.696269,9,8,0,27,7,2,79,53,66,-6,50,58,0, 1,0.00,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
2,38,41.846283,-87.656913,9,1,0,27,7,2,79,53,66,-6,50,58,0, 1,0.00,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
2,64,41.721474,-87.648064,8,2,0,27,7,2,79,53,66,-6,50,58,0, 1,0.00,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
2,66,41.869107,-87.696293,9,1,0,27,7,2,79,53,66,-6,50,58,0, 1,0.00,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
2,107,41.719059,-87.675088,9,3,0,27,7,2,79,53,66,-6,50,58,0, 1,0.00,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
3,107,41.719059,-87.675088,9,2,0,27,7,2,79,53,66,-6,50,58,0, 1,0.00,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
2,11,41.923738,-87.785288,9,6,0,27,7,2,79,53,66,-6,50,58,0, 1,0.00,29.49,30.22,5.9,14,8.1,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
